No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂÃÂÃÂµg/mL),MIC_pred (ÃÂÃÂµg/mL),MBC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
1048,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1049,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1050,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1051,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1052,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1053,,Ag,Ag,47,1.93,1.6,145,10490,5,11,116,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1054,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1055,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1056,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1057,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1058,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1059,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1060,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1061,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1062,,Ag,Ag,47,1.93,1.6,145,10490,5,11,117,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1063,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1064,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1065,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1066,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1067,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1068,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1069,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1070,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1071,,Ag,Ag,47,1.93,1.6,145,10490,5,11,118,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1072,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1073,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1074,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1075,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1076,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1077,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1078,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1079,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1080,,Ag,Ag,47,1.93,1.6,145,10490,5,11,119,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1081,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1082,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1083,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1084,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1085,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1086,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1087,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1088,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1089,,Ag,Ag,47,1.93,1.6,145,10490,5,11,120,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1090,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1091,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1092,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1093,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1094,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1095,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1096,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1097,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1098,,Ag,Ag,47,1.93,1.6,145,10490,5,11,121,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1099,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1100,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1101,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1102,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1103,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1104,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1105,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1106,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1107,,Ag,Ag,47,1.93,1.6,145,10490,5,11,122,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1108,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1109,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1110,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1111,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1112,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1113,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1114,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1115,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1116,,Ag,Ag,47,1.93,1.6,145,10490,5,11,123,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1117,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,180.86072,293.44135,429.81714,50.66944,635.62695
1118,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,194.19273,323.6709,433.00836,53.356422,1662.7684
1119,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,179.93439,292.60297,429.0733,54.407425,635.21783
1120,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,142.72154,264.05756,414.75354,28.976822,635.62695
1121,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,198.71463,316.87234,430.4593,29.924133,1662.7684
1122,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,175.01964,257.7565,414.75354,29.924133,635.21783
1123,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,130.71584,263.4436,414.75354,31.425186,635.62695
1124,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,150.94885,296.65988,430.4593,32.372494,1662.7684
1125,,Ag,Ag,47,1.93,1.6,145,10490,5,11,124,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,133.26143,257.14252,414.75354,32.372494,635.21783
1126,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.25,293.44135,429.81714,50.66944,635.62695
1127,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,188.58199,323.6709,433.00836,53.356422,1662.7684
1128,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,174.32364,292.60297,429.0733,54.407425,635.21783
1129,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,137.1108,264.05756,414.75354,28.976822,635.62695
1130,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,193.1039,316.87234,430.4593,29.924133,1662.7684
1131,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,169.40889,257.7565,414.75354,29.924133,635.21783
1132,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.10508,263.4436,414.75354,31.425186,635.62695
1133,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,145.3381,296.65988,430.4593,32.372494,1662.7684
1134,,Ag,Ag,47,1.93,1.6,145,10490,5,11,125,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.65068,257.14252,414.75354,32.372494,635.21783
1135,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.25,293.44135,429.81714,50.66944,635.62695
1136,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,188.58199,323.6709,433.00836,53.356422,1662.7684
1137,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,174.32364,292.60297,429.0733,54.407425,635.21783
1138,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,137.1108,264.05756,414.75354,28.976822,635.62695
1139,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,193.1039,316.87234,430.4593,29.924133,1662.7684
1140,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,169.40889,257.7565,414.75354,29.924133,635.21783
1141,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.10508,263.4436,414.75354,31.425186,635.62695
1142,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,145.3381,296.65988,430.4593,32.372494,1662.7684
1143,,Ag,Ag,47,1.93,1.6,145,10490,5,11,126,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.65068,257.14252,414.75354,32.372494,635.21783
1144,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.25,293.44135,429.81714,50.66944,635.62695
1145,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,188.58199,323.6709,433.00836,53.356422,1662.7684
1146,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,174.32364,292.60297,429.0733,54.407425,635.21783
1147,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,137.1108,264.05756,414.75354,28.976822,635.62695
1148,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,193.1039,316.87234,430.4593,29.924133,1662.7684
1149,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,169.40889,257.7565,414.75354,29.924133,635.21783
1150,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.10508,263.4436,414.75354,31.425186,635.62695
1151,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,145.3381,296.65988,430.4593,32.372494,1662.7684
1152,,Ag,Ag,47,1.93,1.6,145,10490,5,11,127,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.65068,257.14252,414.75354,32.372494,635.21783
1153,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.25,293.44135,429.81714,50.66944,635.62695
1154,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,188.58199,323.6709,433.00836,53.356422,1662.7684
1155,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,174.32364,292.60297,429.0733,54.407425,635.21783
1156,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,137.1108,264.05756,414.75354,28.976822,635.62695
1157,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,193.1039,316.87234,430.4593,29.924133,1662.7684
1158,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,169.40889,257.7565,414.75354,29.924133,635.21783
1159,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,125.10508,263.4436,414.75354,31.425186,635.62695
1160,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,145.3381,296.65988,430.4593,32.372494,1662.7684
1161,,Ag,Ag,47,1.93,1.6,145,10490,5,11,128,Polyhedral,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,127.65068,257.14252,414.75354,32.372494,635.21783
1162,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,spherical,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,117.05346,175.25,293.44135,429.81714,50.66944,635.62695
1163,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,spherical,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,188.58199,323.6709,433.00836,53.356422,1662.7684
1164,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,spherical,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,117.05346,174.32364,292.60297,429.0733,54.407425,635.21783
1165,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,rod,biosynthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,moderate,116.954216,137.1108,264.05756,414.75354,28.976822,635.62695
1166,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,rod,chemical synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,193.1039,316.87234,430.4593,29.924133,1662.7684
1167,,Ag,Ag,47,1.93,1.6,145,10490,5,11,129,rod,Green synthesis,0,E. coli,0,1,Facultative anaerobe,Rod,Singles,24,37,,weak,116.954216,169.40889,257.7565,414.75354,29.924133,635.21783
